id,funded_amount,loan_amount,activity,sector,use,country_code,country,region,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date
1316253,325,325,Weaving,Arts,to expand her weaving business by selling more hand-woven saris.,IN,India,Burdwan,INR,428,2017-06-08 09:21:24+00:00,2017-05-12 07:00:00+00:00,2017-06-17 22:54:13+00:00,14,12,"#Fabrics, user_favorite",female,monthly,8/6/17
1316025,250,250,Grocery Store,Food,"to expand her grocery business by purchasing more sugar, rice and tea to sell.",IN,India,Dahod,INR,428,2017-06-08 05:27:36+00:00,2017-05-11 07:00:00+00:00,2017-06-19 01:36:14+00:00,15,9,#Elderly,female,monthly,8/6/17
1315999,325,325,Cattle,Agriculture,to expand her livestock business by purchasing a buffalo.,IN,India,Morbi,INR,428,2017-06-08 05:06:17+00:00,2017-05-30 07:00:00+00:00,2017-06-16 05:17:24+00:00,16,8,#Animals,female,monthly,8/6/17
1316002,325,325,Jewelry,Retail,"to expand her jewelry business by adding more items such as bangles, earrings, etc.",IN,India,Morbi,INR,428,2017-06-08 05:08:12+00:00,2017-05-30 07:00:00+00:00,2017-06-21 15:15:41+00:00,16,13,,female,monthly,8/6/17
1316397,325,325,Construction Supplies,Construction,"to expand wood centering business by purchasing more wood, tools etc.",IN,India,Nadia,INR,428,2017-06-08 11:41:29+00:00,2017-05-12 07:00:00+00:00,2017-06-18 18:11:09+00:00,15,12,user_favorite,female,monthly,8/6/17
1316261,400,400,Food Production/Sales,Food,to expand her business by increasing the stock of paddy.,IN,India,Burdwan,INR,428,2017-06-08 09:28:25+00:00,2017-05-12 07:00:00+00:00,2017-06-18 04:11:36+00:00,14,16,user_favorite,female,monthly,8/6/17
1316107,325,325,Tailoring,Services,"to start her tailoring enterprise by purchasing a sewing machine and stitching dresses, frocks, etc.",IN,India,Morbi,INR,428,2017-06-08 06:50:36+00:00,2017-05-30 07:00:00+00:00,2017-06-19 04:39:03+00:00,16,6,"#Fabrics, #Biz Durable Asset, user_favorite",female,monthly,8/6/17
1316399,200,200,Weaving,Arts,to expand her weaving business by selling more handwoven saris.,IN,India,Burdwan,INR,428,2017-06-08 11:47:10+00:00,2017-05-12 07:00:00+00:00,2017-06-17 00:10:26+00:00,14,8,user_favorite,female,monthly,8/6/17
1316394,400,400,Taxi,Transportation,to expand her transportation business by purchasing a motor van.,IN,India,Burdwan,INR,428,2017-06-08 11:39:35+00:00,2017-05-12 07:00:00+00:00,2017-06-18 17:49:00+00:00,14,16,"user_favorite, user_favorite",female,monthly,8/6/17
1316405,325,325,Laundry,Services,to expand her laundry business by purchasing washing materials.,IN,India,Nadia,INR,428,2017-06-08 11:51:35+00:00,2017-05-12 07:00:00+00:00,2017-06-18 18:21:06+00:00,15,13,,female,monthly,8/6/17
1316255,400,400,Clothing Sales,Clothing,"to expand her clothing business by selling saris, women garments etc.",IN,India,Nadia,INR,428,2017-06-08 09:24:26+00:00,2017-05-12 07:00:00+00:00,2017-06-20 15:14:12+00:00,14,16,user_favorite,female,monthly,8/6/17
1316109,325,325,Clothing Sales,Clothing,"to start her clothing business by purchasing more dress materials, duppatas, cut pieces etc.",IN,India,Morbi,INR,428,2017-06-08 06:51:53+00:00,2017-05-30 07:00:00+00:00,2017-06-21 14:44:06+00:00,16,13,"user_favorite, user_favorite",female,monthly,8/6/17
1316008,325,325,Clothing Sales,Clothing,"to purchase dress materials, duppatas, and cut pieces to sell.",IN,India,Morbi,INR,428,2017-06-08 05:12:26+00:00,2017-05-30 07:00:00+00:00,2017-06-26 11:20:56+00:00,16,13,user_favorite,female,monthly,8/6/17
1315991,325,325,Beauty Salon,Services,to start her beauty salon business by purchasing the necessary raw-materials.,IN,India,Morbi,INR,428,2017-06-08 04:57:05+00:00,2017-05-30 07:00:00+00:00,2017-06-21 14:33:02+00:00,16,13,"volunteer_pick, user_favorite",female,monthly,8/6/17
1315997,325,325,Retail,Retail,to expand her broom making business by purchasing the raw-materials.,IN,India,Morbi,INR,428,2017-06-08 05:05:18+00:00,2017-05-30 07:00:00+00:00,2017-06-16 22:50:49+00:00,16,9,"user_favorite, user_favorite",female,monthly,8/6/17
1316404,300,300,Construction Supplies,Construction,"to expand her wood centering business by purchasing more wood, tools, etc.",IN,India,Nadia,INR,428,2017-06-08 11:51:05+00:00,2017-05-12 07:00:00+00:00,2017-06-19 05:25:24+00:00,15,11,user_favorite,female,monthly,8/6/17
1316403,250,250,Embroidery,Arts,"to expand her embroidery business by purchasing more raw materials for working on saris, tablecloths, and bed covers.",IN,India,Nadia,INR,428,2017-06-08 11:49:45+00:00,2017-05-12 07:00:00+00:00,2017-06-17 22:31:19+00:00,15,10,"#Fabrics, user_favorite, user_favorite",female,monthly,8/6/17
1316406,300,300,Embroidery,Arts,"to expand her embroidery business by purchasing more raw materials to work on saris, tablecloths, and bed covers.",IN,India,Nadia,INR,428,2017-06-08 11:52:09+00:00,2017-05-12 07:00:00+00:00,2017-06-18 15:58:39+00:00,15,12,"#Fabrics, user_favorite, user_favorite",female,monthly,8/6/17
1316006,325,325,Clothing Sales,Clothing,"to start her clothing business by purchasing more dress materials, duppatas, cut pieces, etc.",IN,India,Morbi,INR,428,2017-06-08 05:09:45+00:00,2017-05-30 07:00:00+00:00,2017-06-21 20:59:35+00:00,16,13,user_favorite,female,monthly,8/6/17
1316032,250,250,Grocery Store,Food,"to expand her grocery business by selling more sugar, tea etc.",IN,India,Dahod,INR,428,2017-06-08 05:30:58+00:00,2017-05-11 07:00:00+00:00,2017-06-19 23:01:50+00:00,15,10,#Elderly,female,monthly,8/6/17
1316102,325,325,Jewelry,Retail,"to start her women's accessories business by purchasing items such as bangles, necklaces, and rings.",IN,India,Morbi,INR,428,2017-06-08 06:48:25+00:00,2017-05-30 07:00:00+00:00,2017-07-02 11:14:37+00:00,16,11,"user_favorite, user_favorite, #Woman Owned Biz",female,monthly,8/6/17
1316000,325,325,Jewelry,Retail,"to buy bangles, earrings, rubber bands, necklaces, and rings to start her jewelry business.",IN,India,Morbi,INR,428,2017-06-08 05:07:17+00:00,2017-05-30 07:00:00+00:00,2017-06-19 20:33:00+00:00,16,9,"volunteer_pick, #Woman Owned Biz, user_favorite",female,monthly,8/6/17
1316249,400,400,Clothing Sales,Clothing,"to expand a clothing business by selling saris, women's garments etc.",IN,India,Nadia,INR,428,2017-06-08 09:19:19+00:00,2017-05-12 07:00:00+00:00,2017-06-18 14:12:27+00:00,14,15,"user_favorite, user_favorite",female,monthly,8/6/17
1316265,325,325,Food Market,Food,"to buy more sugar, tea etc. for grocery business.",IN,India,Morbi,INR,428,2017-06-08 09:33:12+00:00,2017-05-30 07:00:00+00:00,2017-06-25 14:36:02+00:00,16,13,"user_favorite, user_favorite",female,monthly,8/6/17
1316396,400,400,Construction Supplies,Construction,"to expand her business by purchasing more wood, tools, and accessories for centering work.",IN,India,Burdwan,INR,428,2017-06-08 11:40:21+00:00,2017-05-12 07:00:00+00:00,2017-06-17 18:06:33+00:00,14,13,user_favorite,female,monthly,8/6/17
1316101,325,325,Clothing Sales,Clothing,"to start her clothing business by purchasing more dress materials, duppatas, cut pieces, etc.",IN,India,Morbi,INR,428,2017-06-08 06:47:11+00:00,2017-05-30 07:00:00+00:00,2017-06-22 00:57:44+00:00,16,13,"user_favorite, user_favorite",female,monthly,8/6/17
1316281,325,325,Food Production/Sales,Food,her to expand her business by buying more betel nuts to sell.,IN,India,Morbi,INR,428,2017-06-08 09:45:22+00:00,2017-05-30 07:00:00+00:00,2017-06-22 02:42:55+00:00,16,11,"#Elderly, user_favorite",female,monthly,8/6/17
1316030,250,250,Crafts,Arts,to expand her bamboo business by purchasing more bamboo as raw material.,IN,India,Dahod,INR,428,2017-06-08 05:30:00+00:00,2017-05-11 07:00:00+00:00,2017-06-18 02:08:27+00:00,15,10,user_favorite,female,monthly,8/6/17
1316408,325,325,Tailoring,Services,"To expand her tailoring business by purchasing raw materials like threads, cloth etc",IN,India,Nadia,INR,428,2017-06-08 11:53:33+00:00,2017-05-12 07:00:00+00:00,2017-06-25 23:36:09+00:00,15,13,"#Elderly, #Fabrics, user_favorite, user_favorite",female,monthly,8/6/17
1316960,300,300,Construction Supplies,Construction,"to expand her centring work business by purchasing more wood, bamboo and tools.",IN,India,Nadia,INR,428,2017-06-09 07:56:39+00:00,2017-05-12 07:00:00+00:00,2017-06-19 06:14:00+00:00,15,11,user_favorite,female,monthly,9/6/17
1316959,300,300,Laundry,Services,"to purchase washing materials, which will help her expand her laundry business.",IN,India,Nadia,INR,428,2017-06-09 07:56:11+00:00,2017-05-12 07:00:00+00:00,2017-06-18 00:59:25+00:00,15,12,"user_favorite, user_favorite",female,monthly,9/6/17
1316958,250,250,Laundry,Services,to buy washing materials for her laundry business.,IN,India,Nadia,INR,428,2017-06-09 07:55:43+00:00,2017-05-12 07:00:00+00:00,2017-06-17 15:58:08+00:00,15,9,,female,monthly,9/6/17
1316964,300,300,Laundry,Services,to expand her laundry business by purchasing washing materials.,IN,India,Nadia,INR,428,2017-06-09 07:58:01+00:00,2017-05-12 07:00:00+00:00,2017-06-18 20:49:39+00:00,15,11,,female,monthly,9/6/17
1316961,300,300,Construction Supplies,Construction,to purchase wood and tools to expand her business.,IN,India,Nadia,INR,428,2017-06-09 07:57:06+00:00,2017-05-12 07:00:00+00:00,2017-06-17 22:36:15+00:00,15,5,user_favorite,female,monthly,9/6/17
1318035,325,325,Florist,Retail,"to expand flower business by selling more roses, marigolds, etc.",IN,India,Nadia,INR,428,2017-06-12 11:57:21+00:00,2017-05-25 07:00:00+00:00,2017-06-21 18:27:11+00:00,15,13,"user_favorite, user_favorite",female,monthly,12/6/17
1318192,325,325,Religious Articles,Retail,to expand her shop selling religious articles and leaf plates.,IN,India,Rayagada,INR,428,2017-06-12 16:46:08+00:00,2017-05-22 07:00:00+00:00,2017-06-21 15:24:35+00:00,22,13,"user_favorite, user_favorite",female,monthly,12/6/17
1317882,325,325,Furniture Making,Manufacturing,to expand furniture business by purchase of more wood and raw materials.,IN,India,Nadia,INR,428,2017-06-12 09:01:10+00:00,2017-05-25 07:00:00+00:00,2017-06-20 16:41:02+00:00,15,2,,female,monthly,12/6/17
1318039,325,325,Electrical Goods,Retail,"to expand the electric business by selling more cables, switches etc.",IN,India,Nadia,INR,428,2017-06-12 12:03:22+00:00,2017-05-25 07:00:00+00:00,2017-06-21 18:33:46+00:00,15,13,user_favorite,female,monthly,12/6/17
1317884,325,325,Furniture Making,Manufacturing,to expand her furniture business by purchasing more wood and raw materials.,IN,India,Nadia,INR,428,2017-06-12 09:01:37+00:00,2017-05-25 07:00:00+00:00,2017-06-20 19:41:25+00:00,15,12,user_favorite,female,monthly,12/6/17
1318038,325,325,Clothing Sales,Clothing,"to expand clothing business by selling saris, women's garments, etc.",IN,India,Nadia,INR,428,2017-06-12 12:01:45+00:00,2017-05-25 07:00:00+00:00,2017-06-21 13:36:11+00:00,15,2,user_favorite,female,monthly,12/6/17
1318042,325,325,Dairy,Agriculture,"to expand her milk business, to sell butter, curd etc., with the purchase of cows.",IN,India,Morbi,INR,428,2017-06-12 12:07:49+00:00,2017-05-30 07:00:00+00:00,2017-06-20 21:51:41+00:00,16,8,#Animals,female,monthly,12/6/17
1318032,325,325,Construction Supplies,Construction,to buy materials for her iron business.,IN,India,Nadia,INR,428,2017-06-12 11:54:20+00:00,2017-05-25 07:00:00+00:00,2017-06-20 17:59:01+00:00,15,1,,female,monthly,12/6/17
1318194,375,375,Food Production/Sales,Food,to expand her food stall by selling more breakfast items.,IN,India,Rayagada,INR,428,2017-06-12 16:49:18+00:00,2017-05-22 07:00:00+00:00,2017-06-23 18:08:39+00:00,22,12,user_favorite,female,monthly,12/6/17
1318033,325,325,Florist,Retail,to buy flowers to sell.,IN,India,Nadia,INR,428,2017-06-12 11:55:35+00:00,2017-05-25 07:00:00+00:00,2017-06-22 13:13:21+00:00,15,13,"#Elderly, user_favorite",female,monthly,12/6/17
1317881,325,325,Florist,Retail,to expand her flower business by purchasing more variety of flowers from the local market.,IN,India,Nadia,INR,428,2017-06-12 09:00:38+00:00,2017-05-25 07:00:00+00:00,2017-06-21 13:36:11+00:00,15,10,"user_favorite, user_favorite",female,monthly,12/6/17
1317885,325,325,Clothing Sales,Clothing,"to expand her sari-selling business by purchasing more varieties of saris like banarasi, silk, etc.",IN,India,Nadia,INR,428,2017-06-12 09:02:24+00:00,2017-05-25 07:00:00+00:00,2017-06-29 14:25:56+00:00,15,12,"user_favorite, user_favorite",female,monthly,12/6/17
1318041,325,325,Food,Food,"to expand her spices business so she can sell more coriander, chili powder, etc.",IN,India,Morbi,INR,428,2017-06-12 12:06:15+00:00,2017-05-30 07:00:00+00:00,2017-06-30 08:16:40+00:00,16,11,"user_favorite, user_favorite, user_favorite",female,monthly,12/6/17
1317879,400,400,Weaving,Arts,to expand her weaving business by selling more hand-woven saris.,IN,India,Nadia,INR,428,2017-06-12 09:00:05+00:00,2017-05-26 07:00:00+00:00,2017-06-20 12:53:44+00:00,15,15,user_favorite,female,monthly,12/6/17
1318193,375,375,Arts,Arts,"to expand green leaf plate business by purchase of raw materials like thread, needle etc.",IN,India,Rayagada,INR,428,2017-06-12 16:48:25+00:00,2017-05-22 07:00:00+00:00,2017-06-21 04:58:41+00:00,22,13,"#Fabrics, user_favorite, user_favorite",female,monthly,12/6/17
1318754,250,250,Tailoring,Services,"to expand her tailoring enterprise by purchasing a sewing machine and more cloth for stitching dresses, frocks, etc.",IN,India,Kutch,INR,428,2017-06-13 09:43:31+00:00,2017-06-06 07:00:00+00:00,2017-06-22 21:06:49+00:00,15,10,"#Fabrics, user_favorite",female,monthly,13/6/17
1318747,400,400,Clothing Sales,Clothing,"to expand her clothes selling business for saris, women garments etc.",IN,India,Nadia,INR,428,2017-06-13 09:33:11+00:00,2017-05-26 07:00:00+00:00,2017-07-02 18:20:20+00:00,15,7,"#Elderly, #Woman Owned Biz",female,monthly,13/6/17
1318789,150,325,Food Production/Sales,Food,"to expand her ice cream business by purchasing more cones, flavours, etc.",IN,India,Rayagada,INR,428,2017-06-13 10:19:15+00:00,2017-06-05 07:00:00+00:00,,21,6,"#Woman Owned Biz, user_favorite",female,monthly,13/6/17
1318709,325,325,Poultry,Agriculture,to expand her poultry business by purchase of more hens.,IN,India,Morbi,INR,428,2017-06-13 09:01:32+00:00,2017-05-30 07:00:00+00:00,2017-06-22 07:51:31+00:00,16,12,#Animals,female,monthly,13/6/17
1318727,150,375,Food,Food,"to expand ice-cream business by purchase of candy syrup, spoons, cones etc.",IN,India,Rayagada,INR,428,2017-06-13 09:14:12+00:00,2017-06-05 07:00:00+00:00,,21,6,"#Elderly, #Woman Owned Biz",female,monthly,13/6/17
1318705,325,325,Tailoring,Services,"to expand her tailoring business by making more frocks, salwar suits etc.",IN,India,Morbi,INR,428,2017-06-13 08:57:05+00:00,2017-05-30 07:00:00+00:00,2017-06-29 15:24:38+00:00,16,12,"#Fabrics, user_favorite, user_favorite, user_favorite",female,monthly,13/6/17
1318841,325,325,Food Production/Sales,Food,to make more sweets to expand her sweets business.,IN,India,Nadia,INR,428,2017-06-13 12:00:30+00:00,2017-05-22 07:00:00+00:00,2017-06-28 22:02:27+00:00,15,11,"user_favorite, user_favorite, user_favorite",female,monthly,13/6/17
1318840,400,400,Weaving,Arts,to expand her weaving business by selling more hand-woven saris.,IN,India,Nadia,INR,428,2017-06-13 11:59:43+00:00,2017-05-26 07:00:00+00:00,2017-06-24 12:33:30+00:00,15,14,"volunteer_pick, #Fabrics, user_favorite",female,monthly,13/6/17
1318764,250,250,Tailoring,Services,"to expand her tailoring enterprise by purchasing a sewing machine to stitch dresses, frocks, etc.",IN,India,Kutch,INR,428,2017-06-13 09:47:02+00:00,2017-06-06 07:00:00+00:00,2017-06-21 15:41:46+00:00,15,7,"#Fabrics, #Biz Durable Asset, user_favorite",female,monthly,13/6/17
1318723,325,325,Grocery Store,Food,"to expand grocery business by selling more sugar, tea etc.",IN,India,Rayagada,INR,428,2017-06-13 09:12:37+00:00,2017-06-05 07:00:00+00:00,2017-07-11 15:06:01+00:00,21,10,#Woman Owned Biz,female,monthly,13/6/17
1318742,325,325,Weaving,Arts,to buy more raw materials for making handwoven saris.,IN,India,Nadia,INR,428,2017-06-13 09:28:44+00:00,2017-05-26 07:00:00+00:00,2017-06-27 18:15:54+00:00,15,10,"#Elderly, user_favorite, user_favorite, user_favorite",female,monthly,13/6/17
1318707,325,325,Tailoring,Services,"to expand her tailoring business by making more frocks, salwar suits etc.",IN,India,Morbi,INR,428,2017-06-13 08:58:10+00:00,2017-05-30 07:00:00+00:00,2017-06-30 20:04:38+00:00,16,10,"#Elderly, #Fabrics, user_favorite, user_favorite",female,monthly,13/6/17
1318740,325,325,Weaving,Arts,to expand weaving business through sale of more hand-woven saris.,IN,India,Nadia,INR,428,2017-06-13 09:27:30+00:00,2017-05-26 07:00:00+00:00,2017-06-22 20:46:28+00:00,15,13,"#Fabrics, user_favorite, user_favorite",female,monthly,13/6/17
1318715,375,375,Jewelry,Retail,"to expand accessories business by increasing sale of cosmetics, artificial jewelry, etc.",IN,India,Rayagada,INR,428,2017-06-13 09:04:22+00:00,2017-06-04 07:00:00+00:00,2017-07-14 08:39:51+00:00,21,15,#Woman Owned Biz,female,monthly,13/6/17
1318801,325,325,Jewelry,Retail,"to expand her women's accessories business by increasing sales of necklaces, bangles, etc.",IN,India,Kutch,INR,428,2017-06-13 10:28:16+00:00,2017-06-07 07:00:00+00:00,2017-07-03 05:28:07+00:00,15,9,"#Woman Owned Biz, user_favorite",female,monthly,13/6/17
1318730,400,400,Manufacturing,Manufacturing,"to expand cigarette business by purchasing more raw materials such as tobacco, paper etc.",IN,India,Kutch,INR,428,2017-06-13 09:16:26+00:00,2017-05-16 07:00:00+00:00,2017-07-03 06:06:37+00:00,15,12,#Woman Owned Biz,female,monthly,13/6/17
1318795,375,375,Grocery Store,Food,"to invest in her betel store by adding more items to it such as snacks, oil, sugar etc.",IN,India,Rayagada,INR,428,2017-06-13 10:23:43+00:00,2017-06-01 07:00:00+00:00,2017-07-01 12:49:23+00:00,21,12,#Woman Owned Biz,female,monthly,13/6/17
1318697,375,375,Electrical Goods,Retail,"to expand an electronics repair store by purchasing more machinery, spare parts, etc.",IN,India,Rayagada,INR,428,2017-06-13 08:49:55+00:00,2017-05-22 07:00:00+00:00,2017-07-08 19:39:42+00:00,22,14,#Repair Renew Replace,female,monthly,13/6/17
1318790,25,375,Grocery Store,Food,"to invest in her grocery store by adding more items to it such as snacks, oil, sugar etc.",IN,India,Rayagada,INR,428,2017-06-13 10:20:18+00:00,2017-06-05 07:00:00+00:00,,21,1,#Woman Owned Biz,female,monthly,13/6/17
1318719,325,325,Weaving,Arts,to expand a weaving business through the sale of more hand-woven saris.,IN,India,Nadia,INR,428,2017-06-13 09:08:19+00:00,2017-05-26 07:00:00+00:00,2017-06-23 00:23:04+00:00,15,13,#Fabrics,female,monthly,13/6/17
1318768,375,375,Food,Food,"to expand her ice cream business by purchasing more cones, flavours etc.",IN,India,Rayagada,INR,428,2017-06-13 09:48:19+00:00,2017-06-05 07:00:00+00:00,2017-06-23 13:28:28+00:00,21,1,,female,monthly,13/6/17
1318733,400,400,Fruits & Vegetables,Food,"to expand a vegetable business by selling more tomato, brinjal etc.",IN,India,Kutch,INR,428,2017-06-13 09:19:10+00:00,2017-05-16 07:00:00+00:00,2017-07-02 11:56:07+00:00,15,13,"#Vegan, #Woman Owned Biz",female,monthly,13/6/17
1318716,325,325,Crafts,Arts,to expand Indhoni business by making more water carrying vessels etc.,IN,India,Morbi,INR,428,2017-06-13 09:05:21+00:00,2017-05-30 07:00:00+00:00,2017-06-21 13:36:11+00:00,16,2,,female,monthly,13/6/17
1318739,250,250,Weaving,Arts,to expand handloom business to sale more hand-woven saris.,IN,India,Nadia,INR,428,2017-06-13 09:26:38+00:00,2017-05-26 07:00:00+00:00,2017-06-22 13:10:12+00:00,15,10,,female,monthly,13/6/17
1318755,250,250,Embroidery,Arts,to expand her embroidery business by purchasing more raw materials.,IN,India,Kutch,INR,428,2017-06-13 09:44:12+00:00,2017-06-06 07:00:00+00:00,2017-06-22 01:55:30+00:00,15,10,#Fabrics,female,monthly,13/6/17
1318748,325,325,Weaving,Arts,to expand handloom business through the sale of more hand-woven saris.,IN,India,Nadia,INR,428,2017-06-13 09:34:07+00:00,2017-05-26 07:00:00+00:00,2017-06-21 19:05:33+00:00,15,12,,female,monthly,13/6/17
1318794,325,325,Jewelry,Retail,"to expand her fancy store business by adding more stock of items such as necklaces, rubber bands, etc.",IN,India,Rayagada,INR,428,2017-06-13 10:22:58+00:00,2017-06-05 07:00:00+00:00,2017-07-13 00:33:29+00:00,21,10,#Woman Owned Biz,female,monthly,13/6/17
1318676,400,400,Clothing Sales,Clothing,"to expand her clothing business by selling more saris, women's garments, etc.",IN,India,Kutch,INR,428,2017-06-13 08:30:38+00:00,2017-05-16 07:00:00+00:00,2017-06-21 07:08:31+00:00,15,9,,female,monthly,13/6/17
1318702,375,375,Manufacturing,Manufacturing,"to expand her leaf plate business by purchasing more raw materials like needles, thread etc.",IN,India,Rayagada,INR,428,2017-06-13 08:55:14+00:00,2017-06-04 07:00:00+00:00,2017-06-21 16:59:36+00:00,21,10,#Fabrics,female,monthly,13/6/17
1318815,400,400,Weaving,Arts,to expand her weaving business by seling more hand-woven saris.,IN,India,Nadia,INR,428,2017-06-13 11:06:09+00:00,2017-05-26 07:00:00+00:00,2017-06-22 06:10:43+00:00,15,16,#Fabrics,female,monthly,13/6/17
1318753,400,400,Tailoring,Services,"to expand her tailoring enterprise by purchasing a sewing machine for making dresses, frocks etc.",IN,India,Surendranagar,INR,428,2017-06-13 09:42:03+00:00,2017-06-06 07:00:00+00:00,2017-07-01 18:34:33+00:00,16,12,"#Fabrics, #Biz Durable Asset, user_favorite, user_favorite, #Woman Owned Biz",female,monthly,13/6/17
1318744,400,400,Weaving,Arts,to expand her weaving business by selling more hand-woven saris.,IN,India,Nadia,INR,428,2017-06-13 09:29:54+00:00,2017-05-26 07:00:00+00:00,2017-06-22 00:20:39+00:00,15,16,"#Fabrics, user_favorite",female,monthly,13/6/17
1318853,175,175,Weaving,Arts,"to expand her weaving business by purchasing more raw materials like needles, colors, thread, etc.",IN,India,Nadia,INR,428,2017-06-13 12:20:27+00:00,2017-05-22 07:00:00+00:00,2017-06-21 21:03:28+00:00,15,7,#Fabrics,female,monthly,13/6/17
1318847,325,325,Weaving,Arts,"to purchase raw materials like threads, cloth, etc. for her weaving business.",IN,India,Nadia,INR,428,2017-06-13 12:08:46+00:00,2017-05-26 07:00:00+00:00,2017-06-23 18:48:52+00:00,15,13,#Fabrics,female,monthly,13/6/17
1318634,400,400,Clothing Sales,Clothing,"to expand her clothing business by selling saris, women garments, etc.",IN,India,Kutch,INR,428,2017-06-13 07:43:03+00:00,2017-05-16 07:00:00+00:00,2017-06-29 08:37:30+00:00,15,15,,female,monthly,13/6/17
1318694,325,325,Food,Food,"to expand her spice business by selling more coriander, chilli powder, etc.",IN,India,Morbi,INR,428,2017-06-13 08:46:44+00:00,2017-05-30 07:00:00+00:00,2017-06-26 21:26:57+00:00,16,10,user_favorite,female,monthly,13/6/17
1318712,325,325,Fruits & Vegetables,Food,"to expand her vegetable business by selling more tomatoes, brinjal etc.",IN,India,Morbi,INR,428,2017-06-13 09:03:12+00:00,2017-05-30 07:00:00+00:00,2017-06-27 03:59:17+00:00,16,9,user_favorite,female,monthly,13/6/17
1318845,250,250,Weaving,Arts,to buy raw materials like cloth and threads to make more hand-woven saris and expand her weaving business.,IN,India,Nadia,INR,428,2017-06-13 12:04:30+00:00,2017-05-26 07:00:00+00:00,2017-06-22 05:10:07+00:00,15,8,#Fabrics,female,monthly,13/6/17
1318769,325,325,Food Production/Sales,Food,"to expand her ice cream business by purchasing more cones, flavours, etc.",IN,India,Rayagada,INR,428,2017-06-13 09:49:06+00:00,2017-06-05 07:00:00+00:00,2017-06-24 21:16:55+00:00,21,9,,female,monthly,13/6/17
1318762,250,250,Tailoring,Services,"to expand her tailoring enterprise by purchasing a sewing machine for stitching dresses, frocks etc.",IN,India,Kutch,INR,428,2017-06-13 09:45:41+00:00,2017-06-06 07:00:00+00:00,2017-06-22 04:10:29+00:00,15,10,"#Fabrics, #Biz Durable Asset",female,monthly,13/6/17
1318721,325,325,Fruits & Vegetables,Food,"to expand her vegetable business by selling more tomatoes, eggplant, etc.",IN,India,Rayagada,INR,428,2017-06-13 09:10:04+00:00,2017-06-04 07:00:00+00:00,2017-07-11 21:16:13+00:00,21,12,"#Vegan, #Woman Owned Biz",female,monthly,13/6/17
1318798,100,375,Retail,Retail,"to buy chains, rubber bands, necklaces, decorative items, and other merchandise to sell.",IN,India,Rayagada,INR,428,2017-06-13 10:26:05+00:00,2017-06-01 07:00:00+00:00,,21,4,#Woman Owned Biz,female,monthly,13/6/17
1318844,325,325,Weaving,Arts,"to expand her weaving business by purchasing more raw materials like threads, cloth, etc.",IN,India,Nadia,INR,428,2017-06-13 12:02:23+00:00,2017-05-22 07:00:00+00:00,2017-06-23 02:54:01+00:00,15,13,#Fabrics,female,monthly,13/6/17
1318796,375,375,Fruits & Vegetables,Food,"to expand her vegetable vending business by adding more stock of potatoes, onions, etc.",IN,India,Rayagada,INR,428,2017-06-13 10:25:07+00:00,2017-06-01 07:00:00+00:00,2017-07-11 14:00:37+00:00,21,12,"#Vegan, #Woman Owned Biz, user_favorite",female,monthly,13/6/17
1318695,375,375,Retail,Retail,"to expand a photo-binding business by purchasing raw materials like paper, binding material, etc.",IN,India,Rayagada,INR,428,2017-06-13 08:47:49+00:00,2017-05-22 07:00:00+00:00,2017-06-22 14:56:51+00:00,22,8,,female,monthly,13/6/17
1318766,325,325,Tailoring,Services,"to expand her tailoring enterprise by purchasing a sewing machine for stitching dresses, frocks, etc.",IN,India,Surendranagar,INR,428,2017-06-13 09:47:39+00:00,2017-06-06 07:00:00+00:00,2017-07-02 23:33:44+00:00,15,10,"user_favorite, #Fabrics, #Biz Durable Asset, user_favorite, #Woman Owned Biz",female,monthly,13/6/17
1318698,325,325,Food Stall,Food,to expand the food stall by selling more breakfast items.,IN,India,Rayagada,INR,428,2017-06-13 08:52:26+00:00,2017-06-04 07:00:00+00:00,2017-07-01 20:17:26+00:00,21,9,"user_favorite, user_favorite, #Woman Owned Biz",female,monthly,13/6/17
1318802,250,250,Jewelry,Retail,"to expand her women's accessories business by increasing sales of necklaces, bangles, etc.",IN,India,Kutch,INR,428,2017-06-13 10:29:11+00:00,2017-06-07 07:00:00+00:00,2017-07-02 19:06:54+00:00,15,7,#Woman Owned Biz,female,monthly,13/6/17
1318864,325,325,Weaving,Arts,"to expand her weaving business by purchasing more raw materials, like needles, colours, thread, etc.",IN,India,Nadia,INR,428,2017-06-13 12:34:08+00:00,2017-05-22 07:00:00+00:00,2017-06-22 12:13:07+00:00,15,12,#Fabrics,female,monthly,13/6/17
1318870,400,400,Food Production/Sales,Food,to expand her puchka (Indian snack) business by purchasing the necessary raw materials.,IN,India,Nadia,INR,428,2017-06-13 12:43:28+00:00,2017-05-26 07:00:00+00:00,2017-07-02 15:17:57+00:00,15,13,#Woman Owned Biz,female,monthly,13/6/17
1318799,325,325,Clothing Sales,Clothing,"to expand her clothing business by selling saris, women's garments, etc.",IN,India,Kutch,INR,428,2017-06-13 10:26:49+00:00,2017-06-07 07:00:00+00:00,2017-06-28 00:06:30+00:00,15,11,#Elderly,female,monthly,13/6/17
